ImdbID,Name,Runtime,ReleaseDate,OriginCountries,Languages,Genres,Rating,Plot
tt32284140,Yevam,02:03:00,2024-06-14,['India'],['Telugu'],['Crime'],8.1,"In the small town of Vikarabad, a female police officer Soumya, who is determined to prove herself, is paired with a sincere PoliceOfficer Abhiram, to unravel the sinister motives of Yugandhar who has a wishlist of young fan girls of stars"
tt32317640,Alyad Palyad,02:09:00,2024-06-14,['India'],['Marathi'],['Horror'],8.1,"A group of friends find themselves stranded in an island village during the three days it's believed to be haunted by vengeful spirits, forcing them to confront the dark secrets behind the village's eerie traditions"
tt32189369,Music Shop Murthy,02:07:00,2024-06-14,['India'],['Telugu'],['Music'],8.2,"Murthy, who has been fond of music since childhood, runs a music shop. But when the income from that shop is not much, family members urge him to close the shop. Hence Murthy tries to learn DJing to earn money."
tt28613886,Chef Chidambara,01:45:00,2024-06-14,['India'],['Kannada'],"['Drama', 'Thriller']",6.2,"Chidambara, a professional chef, tries to help a rich lady in return she would help him out of his financial crisis but gets entangled when a person dies at his flat. Can Chidambara get out of this mess?"
tt31722398,Nee Dhaarey Nee Katha,02:02:00,2024-06-14,['India'],['Telugu'],"['Comedy', 'Drama']",8.8,"Nee Dhaarey Nee Katha explores the theme of perseverance, through the lens of music. The film moves through seemingly lighthearted instances and conversations in engaging with the message of pursuing what makes one fulfilled."
tt26548265,Maharaja,02:21:00,2024-06-13,['India'],['Tamil'],"['Action', 'Crime', 'Drama', 'Thriller']",8.5,"A barber seeks vengeance after his home is burglarized, cryptically telling police his ""lakshmi"" has been taken, leaving them uncertain if it's a person or object. His quest to recover the elusive ""lakshmi"" unfolds."
tt20877986,Sons of Rizk 3,02:05:00,2024-06-13,['Egypt'],['Arabic'],"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",7.0,"Four brothers engage in criminal acts but vow to go straight someday. After a deal unravels, the eldest sibling wants to quit crime, yet his defiant younger brothers make a risky deal with a notorious criminal overlord."
tt14827150,The Last Breath,01:36:00,2024-07-07,"['United Kingdom', 'Canada', 'Sweden', 'Belgium', 'Malta', 'Finland']",['English'],"['Horror', 'Thriller']",4.7,A group of old college friends reunite on a Caribbean scuba diving trip exploring the wreckage of a WWII battleship and find themselves trapped inside the underwater labyrinth of rusted metal surrounded by great white sharks.
tt5986440,The Glassworker,01:38:00,2024-07-26,"['Pakistan', 'United States', 'South Korea', 'Lithuania', 'Spain', 'Canada', 'Philippines']","['English', 'Urdu']","['Hand-Drawn Animation', 'Animation', 'Romance']",8.5,"The life of a young glassblower in training and his relationships over the years, as his land goes through war and strife."
tt32451344,Mysteries of the Terracotta Warriors,01:17:00,2024-06-12,['United Kingdom'],['English'],"['Documentary', 'History']",6.7,"Fifty years after the Terracotta Warriors' discovery, this documentary unearths new secrets from China's first emperor's mausoleum and its 8,000 pottery soldier guards."
tt22022452,Inside Out 2,01:36:00,2024-06-14,['United States'],['English'],"['Coming-of-Age', 'Computer Animation', 'Quest', 'Teen Comedy', 'Teen Drama', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family']",7.6,"A sequel that features Riley entering puberty and experiencing brand new, more complex emotions as a result. As Riley tries to adapt to her teenage years, her old emotions try to adapt to the possibility of being replaced."
