ImdbID,Name,Directors,OriginCountries,Languages,Genres,Rating
tt20205236,No Bears, Jafar Panahi , Iran ," Turkish, Persian, Azerbaijani ", Drama Romance ,7.3
tt14463484,Through My Window, Marçal Forés ," Spain, United States "," Spanish, English ", Comedy Drama Romance ,5.5
tt30007864,The American Society of Magical Negroes, Kobi Libii ," United States, Denmark, Canada ", English , Satire Comedy Fantasy ,3.6
tt14687418,The Tank, Scott Walker , New Zealand , English , Monster Horror Horror Mystery Thriller ,4.6
tt21151212,Cult Killer, Jon Keeyes ," United States, United Kingdom ", English , Adventure Crime Drama Mystery Thriller ,4.8
tt12519802,War of the Worlds: The Attack, Junaid Syed ," United Kingdom, Canada "," English, French, German, Italian, Polish, Spanish ", Alien Invasion Kaiju Sci-Fi Thriller ,3.2
tt29538571,Sixty Minutes, Oliver Kienle , Germany ," German, English, Serbian ", Boxing Martial Arts Action Adventure Drama Sport ,5.7
tt13400336,The Best Man, Shane Dax Taylor , United States , English , Action Thriller ,3.9
tt15791574,Wanted Man, Dolph Lundgren , United States ," English, Spanish ", Action Crime Drama Thriller ,4.8
tt10509906,The Long Night, Rich Ragsdale , United States , English , Horror ,3.8
tt14149544,Stories Not to Be Told, Cesc Gay , Spain , Spanish , Action Comedy Drama ,6.2
tt19759618,Golden Kamuy, Shigeaki Kubo , Japan , Japanese , Action Adventure History Western ,6.3
tt11626108,Immanence, Kerry Bellessa , United States , English , Supernatural Horror Horror Mystery Thriller ,3.7
tt30796448,The Greatest Night in Pop, Bao Nguyen , United States , English , Music Documentary Documentary Music ,7.9
tt8907974,Looop Lapeta, Aakash Bhatia , India , Hindi , Action Comedy Crime Romance Thriller ,5.2
tt30149921,Lohusa, Kivanç Baruönü , Turkey , Turkish , Comedy ,5.4
tt3679040,Kisi Ka Bhai Kisi Ki Jaan, Farhad Samji , India , Hindi , Action Comedy Drama Romance ,4.0
tt13358054,Dilberay, Ketche , Turkey , Turkish , Biography Drama Music ,6.0
tt25134642,Main Atal Hoon," Ravi Jadhav, Javed Karim ", India , Hindi , Biography Drama ,6.9
tt21908892,Kotha Kothaga, Hanumaan Vasamsetty , India , Telugu , Drama Romance ,7.5
tt10981012,Veerame Vaagai Soodum, Thu Pa Saravanan , India , Tamil , Action Thriller ,6.3
tt28670752,Hubba, Bratya Basu , India , Bengali , Comedy Thriller ,5.9
tt14989778,Oke Oka Jeevitham, Shree Karthick , India ," Telugu, Tamil ", Drama Sci-Fi Thriller ,7.8
tt19811010,The Remarkable Life of Ibelin, Benjamin Ree , Norway ," Norwegian, English, Danish ", Animation Biography Documentary ,8.4
tt22741760,Your Monster, Caroline Lindy ," United Kingdom, United States ", English , Romantic Comedy Comedy Horror Romance ,6.9
tt20115096,A Tourist's Guide to Love, Steven K. Tsuchida , United States ," English, Vietnamese ", Feel-Good Romance Adventure Comedy Romance ,5.8
tt15574270,I Saw the TV Glow, Jane Schoenbrun ," United States, United Kingdom ", English , Drama Horror ,5.8
tt24059780,Virupaksha, Karthik Varma Dandu , India , Telugu , Psychological Thriller Suspense Mystery Action Horror Mystery Thriller ,7.2
tt16825828,Swa, Manu Pv , India , Telugu , Thriller ,7.7
tt23778968,Thelma, Josh Margolin ," Switzerland, United States ", English , Action Comedy ,7.0
tt21983580,Rahasya, Shiva Sri , India , Telugu , Thriller ,7.8
tt21216870,One More Time, Jonatan Etzler , Sweden , Swedish , High-Concept Comedy Comedy Drama Romance ,5.7
tt27367464,Kneecap, Rich Peppiatt ," Ireland, United Kingdom "," English, Irish Gaelic ", Dark Comedy Docudrama Comedy Drama ,7.6
tt19712072,Chengiz, Rajesh Ganguly , India , Bengali , Action Crime Thriller ,7.7
tt1655389,Blonde, Andrew Dominik , United States ," English, Italian ", Period Drama Psychological Drama Showbiz Drama Tragedy Drama History ,5.5
tt27171776,Yaathisai, Dharani Rajendran , India , Tamil , Action Drama History ,7.2
tt30321095,Ghostlight," ""Kelly OSullivan"", Alex Thompson ", United States , English , Comedy Drama ,7.5
tt13640696,See How They Run, Tom George ," United Kingdom, United States "," English, Neapolitan, French ", Bumbling Detective Cozy Mystery Whodunnit Comedy Crime Mystery ,6.5
tt16253418,No Way Up, Claudio Fäh , United Kingdom , English , Disaster Survival Action Adventure Drama Thriller ,4.6
tt18080968,Yaaro, Sandeep Sai , India , Tamil , Horror Thriller ,3.7
tt26733635,Sulaikha Manzil, Ashraf Hamza , India , Malayalam , Comedy Drama Family Romance ,6.5
tt14109724,Ticket to Paradise, Ol Parker ," United Kingdom, Japan, United States "," English, Indonesian, Italian, French ", Romantic Comedy Satire Comedy Romance ,6.1
tt30319830,Skywalkers: A Love Story," Jeff Zimbalist, Maria Bukhonina ", United States , English , Documentary ,7.1
tt17076046,Weird: The Al Yankovic Story, Eric Appel , United States , English , Quirky Comedy Action Biography Comedy Crime Music Musical ,6.9
tt17514144,3E, Vishwanath Batchu , India , Telugu , Crime Drama Thriller ,8.5
tt26060006,The Good Teacher, Teddy Lussi-Modeste ," France, Belgium ", French , Drama ,6.7
tt8883486,Medieval, Petr Jákl , Czech Republic ," English, Czech ", Action Drama History War ,5.9
tt30319555,Frida, Carla Gutierrez , United States , Spanish , Animation Documentary ,7.5
tt8745676,The Swimmers, Sally El Hosaini ," United Kingdom, United States "," English, Arabic ", Docudrama Water Sport Biography Drama Sport ,7.4
tt30629563,From the Ashes, Khalid Fahad , Saudi Arabia , Arabic , Drama Thriller ,5.2
tt12038672,Money Back Guarantee, Faisal Qureshi , Pakistan , Urdu , Action Comedy Thriller ,5.1
tt27050277,The Courier, Daniel Calparsoro ," Spain, Belgium, France ", Spanish , Crime Drama Thriller ,6.0
tt17250160,Athadu Ame Priyudu, Veerendranath Yandamoori , India , Telugu , Thriller ,4.3
tt21802440,Two Souls, Shravan , India , Telugu , Fantasy Romance ,7.2
tt21236048,Five Blind Dates, Shawn Seet , Australia , English , Romantic Comedy Comedy Romance ,5.0
tt27410896,SUGA: Road to D-DAY, Park Jun-soo , South Korea , Korean , Biography Documentary Music ,8.4
tt30790971,Klaus & Barroso," Cosmin Nedelcu, Adrian Nicolae ", Romania , Romanian , Comedy ,5.7
tt16212056,Deiva Machan, Martin Nirmal Kumar , India , Tamil , Comedy Drama Fantasy ,5.8
tt14456350,About Fate, Marius Vaysberg , United States , English , Comedy Romance ,6.4
tt27559748,Nedelja," Nemanja Ceranic, Milos Radunovic ", Serbia , Serbian , Biography Drama ,7.2
tt27055072,Yaanai Mugathaan, Rejishh Midhila , India , Tamil , Fantasy ,6.4
tt6277462,Brahmastra Part One: Shiva, Ayan Mukerji ," India, United Kingdom, United States "," Hindi, English ", Action Epic Adventure Epic Dark Fantasy Superhero Action Adventure Fantasy ,5.6
tt8651780,Project Dorothy, George Henry Horton , United States , English , Horror Sci-Fi Thriller ,4.0
tt12194006,WunderschÃ¶n, Karoline Herfurth , Germany , German , Comedy Drama Romance ,7.0
tt23790602,Naa Saami Ranga, Vijay Binni , India , Telugu , Action Adventure Drama ,4.5
tt13698942,The Immaculate Room, Mukunda Michael Dewil , United States , English , Psychological Drama Psychological Thriller Drama Thriller ,5.1
tt14371878,Lift, F. Gary Gray , United States ," English, Italian ", Heist Action Comedy Crime Drama Thriller ,5.5
tt15433956,Hanu Man, Prasanth Varma , India , Telugu , Superhero Action Adventure Fantasy ,7.8
tt27141553,Hello Meera, Kakarla Srinivasu , India ," Telugu, Tamil ", Drama ,7.0
tt21933110,Old People, Andy Fetscher , Germany , German , Supernatural Horror Horror ,5.1
tt15392282,Merry Christmas, Sriram Raghavan , India ," Hindi, Tamil ", Drama Mystery Thriller ,6.9
tt6708668,Black Crab, Adam Berg , Sweden ," Swedish, English ", Action Adventure Drama Sci-Fi Thriller War ,5.7
tt27404078,Magale, Somu Kengeri , India , Kannada , Drama Family Thriller ,8.3
tt13495458,The Inspection, Elegance Bratton , United States , English , Drama ,6.7
tt7884368,Destroy All Neighbors, Josh Forbes , United States , English , Dark Comedy Supernatural Horror Comedy Horror ,5.3
tt13920988,Beyond the Wall, Vahid Jalilvand , Iran , Persian , Drama ,7.0
tt22170036,Captain Miller, Arun Matheswaran , India , Tamil , Action Adventure Drama Thriller ,6.5
tt15106860,Pursuit, Brian Skiba , United States , English , Action Crime Drama Thriller ,2.8
tt7892066,Ayalaan, R. Ravikumar , India , Tamil , Action Adventure Sci-Fi ,6.0
tt5834426,Moonfall, Roland Emmerich ," United States, China, United Kingdom, Canada, Hong Kong "," English, Chinese, Spanish, French ", Disaster Action Adventure Sci-Fi ,5.1
tt16142262,Adavi Donga, Kiran Kotaprolu , India , Telugu , Action Thriller ,5.1
tt14992922,The Tinder Swindler, Felicity Morris , United Kingdom , English , True Crime Crime Documentary ,7.1
tt30131883,Yasam KoÃ§u, Burak Kuka , Turkey , Turkish , Comedy ,3.8
tt27118258,Saindhav, Sailesh Kolanu , India , Telugu , Action Crime Drama Thriller ,5.0
tt16148654,Captain, Shakti Soundar Rajan , India , Tamil , Action Drama Sci-Fi Thriller ,4.4
tt29454492,KolpaÃ§ino 4 4'lÃ¼k, Kamil Cetin , Turkey , Turkish , Comedy ,2.8
tt23752056,Mission: Chapter 1, A.L. Vijay , India ," Tamil, Telugu, Malayalam, Kannada ", Action Thriller ,5.9
tt27555889,Nodadha Putagalu, Vasanth Kumar S , India , Kannada , Fantasy ,6.1
tt31216055,Ajay Gadu, Ajay Kumar Kathurvar , India , Telugu , Action ,7.4
tt8354218,Fireheart," Theodore Ty, Laurent Zeitoun "," France, Canada, United Kingdom "," English, Spanish ", Computer Animation Adventure Animation Comedy Family ,6.2
tt8310486,Miller's Girl, Jade Halley Bartlett , United States , English , Comedy Drama ,5.2
tt15300538,Tom, Don Tjernagel , United States , English , Horror ,2.7
tt13806164,Dry, Paolo Virzì , Italy , Italian , Comedy Drama ,6.2
tt13397574,Mothers' Instinct, Benoît Delhomme ," United States, Belgium, France, United Kingdom ", English , Drama Thriller ,6.3
tt14312358,Ottu, Fellini T.P. , India ," Malayalam, Tamil ", Action Thriller ,5.8
tt14564000,Guntur Kaaram, Trivikram Srinivas , India , Telugu , One-Person Army Action Action Drama ,5.4
tt15353644,English Manja, Arya M. Mahesh , India , Kannada , Crime ,7.9
tt15320066,ClearMind, Rebecca Eskreis , United States , English , Comedy Mystery Thriller ,4.1
tt1609497,Quasi, Kevin Heffernan , United States , English , Satire Slapstick Comedy Drama ,5.3
tt11466222,Jackass Forever, Jeff Tremaine , United States , English , Slapstick Action Comedy Documentary ,6.8
tt27816710,Abraham Ozler, Midhun Manuel Thomas , India , Malayalam , Crime Drama Mystery Thriller ,6.5
tt21746178,The Anthrax Attacks, Dan Krauss ," United Kingdom, United States ", English , Crime Documentary True Crime Crime Documentary ,6.3
tt11762114,Mean Girls," Samantha Jayne, Arturo Perez Jr. ", United States , English , Pop Musical Teen Comedy Comedy Musical ,5.6
tt21247172,Bad Faith," Stephen Ujlaki, Christopher Jacob Jones ", United States , English , History Documentary Political Documentary Documentary ,7.4
tt16731908,A Brighter Tomorrow, Nanni Moretti ," Italy, France "," Italian, French, English, Korean, Greek, Hungarian ", Comedy Drama ,6.7
tt20201212,Alienoid: The Return to the Future, Dong-hoon Choi , South Korea , Korean , Alien Invasion Martial Arts Sword & Sorcery Action Fantasy Sci-Fi ,6.5
tt18073134,Conjugal Visit, Omid Shams , Iran , Persian , Drama Romance ,6.7
tt14812496,The Challenge, Klim Shipenko , Russia , Russian , Drama ,6.7
tt27110516,One More Shot, James Nunn ," United Kingdom, United States ", English , Action Thriller ,5.4
tt15043686,Oru Thekkan Thallu Case, Sreejith N. , India , Malayalam , Action Comedy Drama Thriller ,6.4
tt13886392,Neelavelicham, Aashiq Abu , India , Malayalam , Drama Horror Romance Thriller ,5.9
tt15314262,The Beekeeper, David Ayer ," United Kingdom, United States ", English , One-Person Army Action Political Thriller Action Crime Thriller ,6.3
tt13126492,Pathonpatham Noottandu, Vinayan , India ," Malayalam, English ", Action Drama History ,6.8
tt6791350,Guardians of the Galaxy Vol. 3, James Gunn ," United States, New Zealand, France, Canada ", English , Space Sci-Fi Superhero Action Adventure Comedy Sci-Fi ,7.9
tt14458442,The Son, Florian Zeller ," United Kingdom, France ", English , Psychological Drama Drama ,6.4
tt29195117,Justice League: Crisis on Infinite Earths - Part One, Jeff Wamester , United States , English , Superhero Action Adventure Animation Fantasy Sci-Fi ,6.2
tt4873118,Guy Ritchie's the Covenant, Guy Ritchie ," United Kingdom, Spain, United States "," English, Dari ", Action Epic Action Drama Thriller War ,7.5
tt13317320,Snipers," Mo Zhang, Yimou Zhang ", China ," Mandarin, English ", Action Drama War ,6.3
tt4593060,Pinocchio, Robert Zemeckis ," United States, United Kingdom ", English , Fairy Tale Adventure Comedy Drama Family Fantasy Musical ,5.1
tt30253266,The Painter, Kimani Ray Smith ," United States, Canada ", English , Thriller ,4.7
tt23219684,Mighty Morphin Power Rangers: Once & Always, Charlie Haskell , United States , English , Superhero Action Adventure Drama Family Sci-Fi Thriller ,5.7
tt20112600,Race for Glory: Audi vs. Lancia, Stefano Mordini ," Italy, United Kingdom, Ireland "," English, Italian, German, French, Greek ", Biography Drama Sport Thriller ,5.8
tt18974018,1134, Ssharadh Chandra Tadimeti , India , Telugu , Thriller ,8.1
tt30070875,Plant Man, K. Santhosh Babu , India , Telugu , Comedy ,7.4
tt15783462,Nice View, Muye Wen , China , Mandarin , Comedy Drama ,6.7
tt2943178,Mad Heidi," Johannes Hartmann, Sandro Klopfstein ", Switzerland ," English, Swiss German ", Action Adventure Comedy Fantasy Horror ,5.5
tt12964320,Role Play, Thomas Vincent ," United States, France, Germany ", English , Action Comedy Romance ,5.5
tt26660615,Life for Real, Dany Boon ," France, Belgium ", French , Comedy ,5.7
tt15376894,Saint Omer, Alice Diop , France ," French, Wolof, Italian ", Drama ,6.8
tt9682428,Night Swim, Bryce McGuire ," United States, United Kingdom, Australia ", English , Supernatural Horror Horror Thriller ,4.7
tt23136186,Sewu Dino, Kimo Stamboel , Indonesia , Indonesian , Horror Thriller ,5.9
tt30430918,Tati Part Time, Letitia Rosculet , Romania , Romanian , Comedy ,6.3
tt30317302,Bitconned, Bryan Storkel , United States , English , Documentary ,6.5
tt16194408,Water Gate Bridge," Jianxin Huang, Xiaolong Lan, Xiaojiang Quji ", China ," Mandarin, English ", Action Epic Epic Historical Epic Period Drama War Epic Action Drama History War ,5.6
tt28266209,Sarkaaru Noukari, Shekar Ganganamoni , India , Telugu , Drama ,8.4
tt18226208,Grassland, Kazem Daneshi , Iran , Persian , Crime Drama Thriller ,6.5
tt10245106,Dreamin' Wild, Bill Pohlad , United States , English , Biography Drama Music ,6.4
tt14099796,The Goldfinger, Felix Chong ," Hong Kong, China "," Mandarin, Cantonese ", Action Crime Drama ,6.2
tt18926886,The Loser Man, Mohammad Hossein Mahdavian , Iran , Persian , Crime Drama Mystery ,5.6
tt27218658,Longest Third Date, Brent Hodge , United States , English , Documentary ,6.4
tt27922369,Johnny Keep Walking!, Runnian Dong , China , Mandarin , Comedy Drama ,7.3
tt18072376,The Situation of Mehdi, Hadi Hejazifar , Iran , Persian , Biography Drama War ,6.7
tt13580840,Simon, Diego Vicentini , United States ," English, Spanish ", Drama ,7.7
tt19887550,Good Grief, Dan Levy , United States , English , Comedy Drama Romance ,6.4
tt13531468,Rise, Cédric Klapisch ," France, Belgium, Netherlands "," French, English ", Comedy Drama ,7.1
tt30406555,Badmash Gallaki Bumper Offer, Ravi C. Kumar , India , Telugu , Romance ,6.7
tt16899584,The Beatles: Get Back - The Rooftop Concert, Peter Jackson ," United Kingdom, New Zealand, United States ", English , Concert Music Documentary Documentary Music ,9.0
tt15481952,My Son Hunter, Robert Davi , United States , English , Biography Comedy Drama ,4.4
tt26744208,Kaatera, Tarun Sudhir , India , Kannada , Action ,7.4
tt21378968,Trenque Lauquen, Laura Citarella ," Argentina, Germany ", Spanish , Drama Mystery Thriller ,7.3
tt18353064,Chokehold, Onur Saylak , Turkey , Turkish , Psychological Thriller Drama Thriller ,5.7
tt21867370,Confidential Assignment 2: International, Seok-hoon Lee , South Korea , Korean , Action Comedy Thriller ,6.6
tt15767808,The Last Kingdom: Seven Kings Must Die, Edward Bazalgette , United Kingdom ," English, Latin ", Action Epic Action Drama History ,6.9
tt21860836,Obi-Wan Kenobi: A Jedi's Return, David Gelb , United States , English , Documentary ,7.3
tt11558688,The Spy Who Never Dies, Corey Pearson , Australia , English , Action Comedy Thriller ,4.3
tt18071972,Organ Trail, Michael Patrick Jann , United States , English , Drama Horror Thriller Western ,5.0
tt3437892,Malibu Crush, James Pratt , Australia , English , Comedy ,7.3
tt30644187,Mutluyuz, Ibrahim Büyükak , Turkey , Turkish , Comedy ,4.4
tt13634480,The Ice Age Adventures of Buck Wild," Marshall Fels Elliott, John C. Donkin "," Canada, United States ", English , Computer Animation Dinosaur Adventure Adventure Animation Comedy Family ,4.3
tt18315204,Phenomena, Carlos Therón , Spain , Spanish , Comedy Horror ,5.4
tt7754540,Odavum Mudiyadhu Oliyavum Mudiyadhu, Ramesh Venkat , India , Tamil , Comedy Horror ,3.4
tt15303192,Rudhran, S. Kathiresan , India ," Tamil, Kannada, Malayalam ", Action Drama Thriller ,5.1
tt14592064,Home Team," Charles Kinnane, Daniel Kinnane ", United States , English , Football Comedy Sport ,6.0
tt28686243,Umapathi, Satya Dwarapudi , India , Telugu , Family ,8.2
tt27521477,Detective Conan: Black Iron Submarine, Yuzuru Tachikawa , Japan , Japanese , Anime Action Adventure Animation Crime Mystery Thriller ,7.2
tt30460694,Currency Nagar, Vennela Kumar Pothepalli , India , Telugu , Drama Romance Thriller ,8.9
tt30423063,Shaan, Kumar Yadav , India , Telugu , Action Drama Romance ,7.8
tt13761284,Shaakuntalam, Gunasekhar , India , Telugu , Drama Fantasy Romance ,4.3
tt22010428,BTS: Permission to Dance on Stage - LA," Park Jun-soo, Sam Wrench ", South Korea ," Korean, English ", Concert Documentary Music ,8.6
tt14030816,Baghead, Alberto Corredor ," Germany, United Kingdom ", English , Horror ,5.4
tt24326062,Mamonas Assassinas: O Filme, Edson Spinello , Brazil , Portuguese , Biography Drama Music ,5.0
tt11348232,The Requin, Le-Van Kiet , United States , English , Horror Thriller ,2.6
tt29436996,Bubblegum, Ravikanth Perepu , India , Telugu , Action Drama Romance ,6.3
tt10503988,Exploited, Jon Abrahams , United States , English , Horror Thriller ,4.3
tt14989988,Devil, Abhishek Nama , India , Telugu , Action Drama Thriller ,6.5
tt14339846,Mrs Undercover, Anushree Mehta , India , Hindi , Action Comedy Thriller ,5.6
tt14895206,Dead for a Dollar, Walter Hill ," Canada, United States "," English, Spanish ", Action Drama Western ,5.4
tt22208480,My Apologies, Ibrahim Büyükak , Turkey , Turkish , Comedy ,4.4
tt30225680,Hell Camp: Teen Nightmare, Liza Williams ," United States, United Kingdom ", English , True Crime Crime Documentary ,6.1
tt13655328,End of the Road, Millicent Shelton ," United States, United Kingdom ", English , Suspense Mystery Action Crime Drama Mystery Thriller ,4.8
tt15434074,Kho Gaye Hum Kahan, Arjun Varain Singh , India , Hindi , Comedy Drama Romance ,7.4
tt13874422,The Eternal Daughter, Joanna Hogg ," United Kingdom, Ireland, United States ", English , Drama Mystery ,5.9
tt23735436,"Thank You, I'm Sorry", Lisa Aschan , Sweden , Swedish , Comedy Drama ,6.0
tt13924926,In the Forest, Hector Barron , United States , English , Horror Thriller ,3.8
tt22398528,Alice in Terrorland, Richard John Taylor , United Kingdom , English , Horror ,2.7
tt28152455,Rewind, Mae Cruz-Alviar , Philippines ," Tagalog, Filipino ", Feel-Good Romance Tragedy Drama Romance Sci-Fi ,6.7
tt24485376,Soppana Sundari, S.G. Charles , India , Tamil , Comedy Drama Thriller ,6.3
tt23744022,A Vampire in the Family, Ale McHaddo , Brazil , Portuguese , Comedy Fantasy ,4.7
tt21378744,World War III, Houman Seyyedi , Iran ," Persian, Sign Languages, German ", Adventure Crime Drama Thriller ,7.1
tt30227310,Supernova: The Music Festival Massacre," Yossi Bloch, Duki Dror, Noam Pinchas ", Israel , Hebrew , Documentary ,7.3
tt13316790,Ur spÃ¥r, Mårten Klingberg , Sweden , Swedish , Comedy Drama Romance ,6.2
tt26684398,Spy x Family Code: White," Kazuhiro Furuhashi, Takashi Katagiri ", Japan , Japanese , Anime Spy Action Animation Comedy Thriller ,7.3
tt13924484,Breakwater, James Rowe , United States , English , Crime Drama Mystery Thriller ,5.2
tt27494634,B&W, Surya Prakash , India , Telugu , Mystery ,7.9
tt30177031,Curry & Cyanide: The Jolly Joseph Case, Christo Tomy , India , Malayalam , True Crime Crime Documentary ,6.7
tt19783714,"Luxembourg, Luxembourg", Antonio Lukich , Ukraine ," Ukrainian, German ", Comedy ,7.9
tt28024755,Dry Day, Saurabh Shukla , India , Hindi , Comedy ,5.3
tt13797216,Damon's Revenge, David Gere , United States , English , Action Horror ,2.8
tt29923681,Pradhan, Avijit Sen , India , Bengali , Drama ,5.8
tt30102179,Jigiri Dosthu, Aran V , India , Tamil , Comedy ,4.3
tt26502225,Mariguddada Gaddadharigalu, R Chandrakant , India , Kannada , Thriller ,8.3
tt13927994,Salaar, Prashanth Neel , India , Telugu , Action Epic Epic One-Person Army Action Action Crime Drama Thriller ,6.6
tt13923456,Mafia Mamma, Catherine Hardwicke ," United Kingdom, Italy, United States "," English, Italian ", Gangster High-Concept Comedy Screwball Comedy Action Comedy Crime ,5.4
tt21654704,Get Smart with Money, Stephanie Soechtig , United States , English , Documentary ,5.7
tt15428134,Dunki, Rajkumar Hirani , India , Hindi , Action Adventure Comedy Drama Romance ,6.5
tt15561224,Sila Nerangalil Sila Manidhargal, Vishal Venkat , India , Tamil , Drama ,8.0
tt28358950,Neru, Jeethu Joseph , India , Malayalam , Legal Drama Drama Thriller ,7.5
tt9663764,Aquaman and the Lost Kingdom, James Wan ," United States, United Kingdom, Canada, Australia, Iceland ", English , Action Epic Superhero Action Adventure Fantasy Sci-Fi ,5.6
tt20204996,Darkland: The Return, Fenar Ahmad , Denmark , Danish , Action Thriller ,6.4
tt30028158,Trevor Noah: Where Was I, David Paul Meyer , United States , English , Comedy Documentary ,6.7
tt14575898,Lord of the Ants, Gianni Amelio , Italy , Italian , Biography Drama ,6.7
tt27262491,Hava Muhalefeti, Murat Kepez , Turkey , Turkish , Comedy ,5.6
tt20857676,Kleks Academy, Maciej Kawulski , Poland , Polish , Fantasy ,4.6
tt10731256,Don't Worry Darling, Olivia Wilde , United States , English , Psychological Thriller Drama Mystery Thriller ,6.3
tt13635908,Deyyamtho Sahajeevanam, Natti Kumar , India ," Telugu, Tamil, Malayalam ", Horror Thriller ,7.4
tt15895490,Black Lotus, Todor Chapkanov ," United States, Netherlands "," English, Dutch ", Action Drama Thriller ,4.3
tt27724113,The Arctic Convoy, Henrik Martin Dahlsbakken , Norway ," Norwegian, English, Swedish ", Action Drama History Thriller War ,6.5
tt11813216,The Banshees of Inisherin, Martin McDonagh ," Ireland, United Kingdom, United States ", English , Dark Comedy Period Drama Psychological Drama Tragedy Comedy Drama ,7.7
tt11295246,Good Luck Sakhi, Nagesh Kukunoor , India , Telugu , Drama ,5.3
tt16154506,Breakout, Brandon Slagle , United States , English , Martial Arts One-Person Army Action Action Crime Thriller ,4.4
tt20355484,The Final Race, Edward af Sillén , Sweden , Swedish , Action Comedy Family ,5.1
tt13280054,Blood, Brad Anderson ," United States, Luxembourg, Canada ", English , Drama Horror Thriller ,5.5
tt21071620,Pookkaalam, Ganesh Raj , India , Malayalam , Comedy Drama Family ,7.3
tt14998742,Rebel Moon - Part One: A Child of Fire, Zack Snyder , United States , English , Action Epic Adventure Epic Epic Fantasy Epic Sci-Fi Epic Space Sci-Fi Action Adventure Drama Fantasy ,5.6
tt18469872,Amanda, Carolina Cavalli ," Italy, France ", Italian , Drama ,6.5
tt14770620,One True Loves, Andy Fickman , United States ," English, American Sign Language ", Comedy Drama Romance ,5.5
tt12306964,On the Fringe, Juan Diego Botto ," Spain, Belgium "," Spanish, Arabic ", Drama ,6.6
tt18235306,Love Life, Kôji Fukada ," Japan, France "," Japanese, Korean, Korean Sign Language ", Drama ,6.9
tt13353370,Thirimali, Rajiv Shetty , India , Malayalam , Adventure Comedy ,5.9
tt13833688,The Whale, Darren Aronofsky , United States , English , Epic Psychological Drama Tragedy Drama ,7.6
tt11423420,Please Baby Please, Amanda Kramer , United States , English , Drama Musical ,5.7
tt16431870,The Family Plan, Simon Cellan Jones , United States ," English, French, German, Swedish ", Action Comedy ,6.3
tt15393652,Eismayer, David Wagner ," Austria, Germany "," German, Bosnian ", Biography Drama History Romance ,7.0
tt14472156,Paint, Brit McAdams , United States , English , Quirky Comedy Comedy Drama ,5.0
tt16369708,The Imaginary, Yoshiyuki Momose , Japan , Japanese , Anime Adventure Animation Drama Family Fantasy ,6.7
tt20222202,You're Killing Me," Beth Hanna, Jerren Lauder ", United States , English , Action Horror Mystery Thriller ,4.9
tt15561202,Fight Club, Abbas A Rahmath , India , Tamil , Action ,5.6
tt13899570,Kannagi, Yashwanth Kishore , India , Tamil , Drama Romance ,6.6
tt13929998,On a Wing and a Prayer, Sean McNamara , United States , English , Tragedy Drama ,5.5
tt12915842,Zombivli, Aditya Sarpotdar , India , Marathi , Comedy Drama Horror ,6.7
tt28710161,Che, B.R. Sabhavath Nayak , India , Telugu , Biography ,8.3
tt14923260,Chupa, Jonás Cuarón ," United States, Mexico ", English , Teen Fantasy Action Adventure Drama Family Fantasy ,5.5
tt14875116,Bro Daddy, Prithviraj Sukumaran , India , Malayalam , Comedy Drama ,7.0
tt13051724,L'immensitÃ , Emanuele Crialese ," Italy, France ", Italian , Drama ,6.4
tt27610443,Saba Nayagan, C.S. Karthikeyan , India , Tamil , Comedy Romance ,6.7
tt10399608,Piggy, Carlota Pereda ," Spain, France, Belgium "," Spanish, English ", Slasher Horror Drama Horror Thriller ,6.2
tt15403712,Other People's Children, Rebecca Zlotowski , France ," French, Hebrew ", Comedy Drama Romance ,6.8
tt29548562,Pindam, Saikiran Reddy Daida , India , Telugu , Horror ,7.6
tt10850264,Squaring the Circle: The Story of Hipgnosis, Anton Corbijn , United Kingdom , English , Documentary ,7.7
tt30151706,Kalasa: The Symbol of Abundance, Konda Rambabu , India , Telugu , Thriller ,8.2
tt18039808,The Last Queen," Adila Bendimerad, Damien Ounouri "," Algeria, France, Taiwan, Saudi Arabia, Qatar ", Arabic , Adventure Drama History ,6.4
tt20567314,Oh Belinda, Deniz Yorulmazer , Turkey , Turkish , High-Concept Comedy Comedy Drama ,5.3
tt18925334,Pearl, Ti West ," United States, New Zealand "," English, German ", Coming-of-Age Period Drama Psychological Drama Psychological Horror Psychological Thriller Showbiz Drama Slasher Horror Drama Horror Thriller ,7.0
tt9658388,Praise This, Tina Gordon , United States ,unknown, Musical Romance ,5.7
tt17041964,Navalny, Daniel Roher , United States ," English, Russian, German ", Political Documentary Biography Documentary ,7.7
tt14402146,Empire of Light, Sam Mendes ," United Kingdom, United States ", English , Psychological Drama Drama Romance ,6.7
tt15255876,Emily the Criminal, John Patton Ford , United States ," English, Arabic, Spanish, Korean ", Heist Psychological Drama Psychological Thriller Workplace Drama Crime Drama Mystery Thriller ,6.7
tt15301048,"Argentina, 1985", Santiago Mitre ," Argentina, United Kingdom, United States "," Spanish, English ", True Crime Biography Crime Drama History ,7.6
tt28140338,Thika Maka Thanda, Venkat , India , Telugu ,  ,7.6
tt11225626,Am I OK?," Stephanie Allynne, Tig Notaro ", United States , English , Feel-Good Romance Comedy Drama Romance ,6.1
tt15342244,Master Gardener, Paul Schrader , United States , English , Drama Mystery Thriller ,6.2
tt29856129,Mayanagari, Shankar Aradhya , India , Kannada ,  ,3.8
